Card_Id,Total_Trips,Active_Days,Unique_Origins,Unique_Dests,Avg_TT,Peak_Trips,Weekend_Trips
f796f5dfef042a7c,66,33,8,7,18.819444444444443,19,13
f797cdf8bfe9a661,58,25,12,13,19.43362068965517,18,7
f79ba39ac6fd14e1,61,31,3,4,22.138524590163936,56,0
f79c25697ce113c8,60,33,4,5,22.98611111111111,49,4
f79c41ba74201242,77,35,8,8,26.46341991341992,67,0
f79d1426bcc2a31b,56,31,4,3,11.888690476190476,33,9
f79dae6c9f60a37b,62,32,2,2,24.45618279569893,44,0
f79ec219995523fc,123,43,12,13,18.45487804878049,62,21
f79ef386f74b9c06,61,31,3,6,27.12486338797814,30,0
f7a1916394d8335d,61,34,4,4,14.644535519125682,3,12
f7a29471a284ae53,50,25,3,3,24.419666666666668,25,8
f7a5e023180fc07f,67,33,7,5,30.546517412935323,57,2
f7a75c5bc5c87a9c,57,30,8,6,16.177777777777777,38,15
f7a7f1e22dbeb489,58,26,10,10,24.774425287356323,15,14
f7aa2f7dd8e692bd,65,33,4,4,16.38102564102564,59,1
f7abaf6defc8befa,64,35,4,3,18.493229166666666,60,1
f7acd7a3fb9ca097,64,32,3,5,28.45546875,57,2
f7adcd8b69cfbc94,52,22,7,7,29.39647435897436,21,5
f7aea82df577b296,54,31,3,4,16.765740740740743,54,0
f7b814b82db665af,60,28,5,6,18.3275,20,11
f7b830b1ee67e063,63,32,2,2,27.492328042328044,36,12
f7bc6bca0a820435,57,37,3,4,30.27485380116959,33,7
f7bc9f08489256dc,67,33,4,5,21.896766169154223,59,14
f7be629419ea51f9,54,31,2,2,12.307407407407409,33,3
f7bf7cab5cdfffe5,72,31,9,11,20.861574074074078,36,5
f7c00d92c8616729,52,28,2,2,22.118269230769236,45,0
f7c60a11a7d729ea,82,39,7,8,27.654471544715445,56,5
f7d028825a930ec5,79,38,7,6,20.08037974683544,68,3
f7d040cd76ffe53a,70,35,2,3,38.04666666666667,53,0
f7d1d5e73b871f42,60,33,6,8,15.680555555555555,35,3
f7d725e2e24d354b,69,36,3,6,16.48574879227053,26,16
f7da1e4a2d910fd0,66,32,4,6,21.29848484848485,37,7
f7dc516d28cd2e94,59,33,4,2,16.248587570621467,26,9
f7de972fb2c1b879,55,31,2,4,16.901818181818182,49,3
f7e0511b3e96c6c5,58,37,8,7,26.51494252873563,17,12
f7e13aa1c984b8a8,62,32,2,3,28.183333333333334,42,0
f7e140980454e365,74,38,5,4,31.32567567567568,67,2
f7e3b64f716bab74,80,40,4,3,31.00875,76,16
f7e3e078384dbf1b,79,41,5,6,31.75464135021097,58,14
f7e5aeec8138e8c8,61,35,4,6,16.10655737704918,57,10
f7e68041614ae370,53,24,9,9,16.63867924528302,23,8
f7e6b46d8224d078,85,40,4,7,27.390588235294118,77,16
f7e776b262182d59,60,30,3,5,19.0375,34,13
f7e9fc35b0163b29,60,27,12,12,24.205277777777777,15,7
f7eae20d8b91a276,69,32,4,5,36.64202898550725,61,13
f7eb206c8a61aefa,76,40,4,6,22.06293859649123,75,11
f7f12879f151aedc,70,33,5,3,22.18119047619048,26,2
f7f5cb9d1939f041,53,27,5,5,33.436477987421384,25,5
f7f5d6bfbf8fd8e1,53,28,4,3,42.05849056603773,41,3
f7f6be3a8f2366d5,56,28,4,4,27.194345238095234,52,0
f7fa1ea999ef777e,72,35,5,5,21.98888888888889,48,12
f7faded3c60a35b9,84,40,3,4,16.184325396825397,68,18
f7fb44238c78cb29,66,34,3,5,38.24570707070707,61,1
f7fea85cebb37394,72,38,5,5,21.013657407407408,72,14
f7feee15f7860a54,74,34,8,6,13.56081081081081,44,7
f7ff7e2a3bac60ce,60,35,7,6,12.443888888888887,4,11
f7ffa5962a88728c,53,31,7,6,27.645911949685534,11,8
f800a4ae351375e0,62,24,8,7,19.983602150537635,11,0
f801cd6618f3f276,58,30,4,6,16.965804597701148,27,8
f8040f7a3fb67333,52,27,3,3,11.751282051282052,23,11
f805dba56ee6d610,51,25,8,8,15.364705882352942,27,6
f809d883225d66bd,60,38,5,6,39.17444444444445,13,10
f80aaa040f6c3844,50,28,3,4,19.017666666666667,44,0
f80d512287eef462,59,34,3,4,22.619774011299437,54,2
f80f76d25ca26655,64,35,4,3,27.9640625,37,12
f8132a23043e7855,67,35,5,7,14.813432835820896,22,4
f816f098ac806c20,54,26,9,6,27.50246913580247,27,0
f81794a650fe74ad,68,37,8,8,18.848039215686278,47,5
f818d114a5cfa367,50,26,5,5,39.96066666666667,24,2
f8195ba5d31cdc7b,67,34,9,8,12.251243781094528,55,7
f81b62e2522dbe6e,63,34,3,5,15.538359788359788,50,1
f81d8a14b2768ff6,61,31,7,8,36.35382513661202,40,7
f8200a8f4618a6d5,60,37,9,9,26.41027777777777,17,11
f8206383cec4187c,57,29,6,7,24.480409356725144,30,2
f8252081e38fe496,83,33,7,7,35.37429718875502,66,0
f8255ec0f48e7f18,61,31,5,6,33.838524590163935,52,0
f826372027e445dd,72,35,8,9,25.904861111111117,60,4
f82c04210ecd37d2,72,38,5,10,17.839583333333334,65,11
f82d4605d990a625,82,41,5,6,19.18089430894309,67,13
f8384b1efcf3b6dd,70,35,9,6,24.899761904761903,60,2
f83985521792e265,69,36,4,4,23.32415458937198,65,16
f83a5f85e8c6060f,64,33,8,8,15.622135416666666,31,5
f83a79d308467f18,65,32,9,12,21.68794871794872,22,9
f83cfa14632d44b2,62,35,3,4,17.08440860215054,36,8
f83e00abede1f283,74,40,3,4,21.475225225225227,20,14
f841cf71f0a9ca80,57,26,5,5,13.818713450292398,34,10
f841d227a122dced,61,31,4,4,23.20983606557377,55,0
f8455b3a11ece3f8,63,40,3,3,16.608994708994707,38,12
f8482ea8717c9cd9,50,38,7,7,14.707666666666666,33,11
f84a86f48f8d766d,67,36,2,2,23.49179104477612,58,8
f84ac95e8dd02934,52,38,6,6,21.515705128205127,47,6
f84bf3c9646c7744,57,29,4,4,27.062573099415204,27,11
f84ca7c99ceb4a23,51,26,3,4,15.45718954248366,14,2
f85016043092029d,67,33,8,8,16.393034825870647,7,12
f850733ef68eca24,69,37,5,3,29.979227053140097,57,2
f852e8b77d1b40c0,60,35,5,5,25.74055555555556,59,2
f8533c5f8d86bfa4,53,28,8,5,29.027044025157235,10,0
f8576a0bacd9c71a,79,39,6,8,20.091350210970464,2,12
f85b2990517801a8,59,35,7,5,16.469774011299435,27,13
f85e2ad13d1648f2,71,38,5,7,20.69553990610329,32,13
f85f94317a9e7e32,61,32,4,4,17.471311475409838,56,2
f85f984f145d9d98,59,29,6,4,15.216949152542371,50,5
f8601e92b620fc2c,70,34,10,7,18.980476190476192,54,4
f861db9cb4d65771,56,29,4,3,28.974107142857143,33,0
f8644c4fc48cc750,55,27,4,3,21.992727272727272,22,0
f8690d8dd2826eb9,66,34,4,3,16.35479797979798,62,0
f8691482f9f324fe,82,41,6,6,15.15670731707317,42,12
f86b77542695f936,56,31,6,6,21.370833333333334,42,9
f86d918023167019,64,35,7,8,18.465104166666663,37,0
f86e20397806ec43,54,31,8,5,17.076234567901235,39,10
f87b9b3a5edefb94,51,24,4,6,23.119934640522875,33,3
f87ce5a36ec78386,55,29,8,9,19.87848484848485,40,9
f87edeaa564f896d,55,33,7,7,31.438484848484848,26,11
f882228831b15afc,66,33,3,3,28.96969696969697,54,0
f88518fddf33a2cd,50,25,5,5,13.873333333333331,9,4
f887bf2b329f0843,69,32,6,6,16.540821256038647,4,5
f888afa1e84523a7,59,30,4,3,29.405084745762714,50,0
f888ca82134078ad,78,37,4,5,29.34465811965812,71,1
f88c982bc8425439,64,32,7,7,36.7125,23,2
f88c9bb791964aa2,55,29,7,6,26.96848484848485,18,3
f88e6278c42b0c5f,57,31,3,3,13.02017543859649,9,10
f88ef5ff9e80b07b,66,35,5,5,33.24545454545454,49,3
f89107061ac7d067,54,27,3,2,27.85617283950617,19,4
f89149ecc791c23e,77,39,3,3,9.635497835497835,67,12
f893ed0be3cc599e,61,31,4,4,21.518852459016397,57,5
f8943ba9d7b99615,71,34,8,11,29.17863849765258,52,5
f89637b97cb02fee,86,39,3,3,30.26085271317829,56,10
f89994b39936a800,50,28,6,7,25.659333333333333,31,3
f8a0718ac329b7f0,77,39,4,4,19.38679653679653,43,14
f8a1a92ec8f270bb,51,25,4,5,16.93562091503268,42,2
f8a517fd00c27c79,67,34,4,6,18.167910447761194,58,10
f8ac67b670ba1d15,58,38,6,5,16.19367816091954,54,9
f8af911386286bcd,58,34,6,9,18.71034482758621,37,10
f8aff152e1ab1740,51,28,4,3,17.447385620915032,16,0
f8b03c519dcde6b5,81,46,3,4,19.116460905349797,47,8
f8b085084ba2e4f4,66,30,9,8,33.57373737373737,41,0
f8b1840be5432886,56,36,5,3,39.51547619047619,47,11
f8b35e096722532b,56,29,5,6,29.76369047619048,41,0
f8b4309098d6c153,69,36,5,6,28.877536231884054,56,3
f8b53a33e0f0591f,87,42,4,3,15.55325670498084,56,15
f8b63532da0f82a0,63,28,8,9,26.67724867724868,13,6
f8b70c20e728f7ec,51,24,7,7,20.809150326797383,15,8
f8b78ee8def1a18c,51,33,2,3,24.296405228758168,42,0
f8b884a6cfc0c369,53,27,6,8,21.8437106918239,29,1
f8b948e103f2d73c,58,39,6,8,27.238793103448277,40,12
f8ba23390ac14174,62,35,4,5,13.830645161290322,51,10
f8bbc9234c48cafa,77,38,3,3,24.061904761904763,74,14
f8bdad299f6fc7bb,53,30,6,5,17.135220125786162,43,0
f8c203ffc9f20ea8,50,28,4,6,40.38433333333333,15,3
f8c28c26482421c6,51,29,2,2,18.958496732026145,16,10
f8c3208a3b6760ba,76,41,7,9,20.80021929824561,16,12
f8c75c9c6a7581c9,61,36,7,8,27.95792349726776,47,7
f8cc38b0d140c475,76,39,2,4,19.104824561403507,1,13
f8cd2cbf72a03516,65,37,3,4,20.862051282051283,30,13
f8d335c693242a53,56,29,4,3,20.07767857142857,29,0
f8d6f365df36655d,80,39,7,9,29.423541666666665,56,10
f8dd69c6c593ba26,52,26,5,4,22.835256410256413,13,0
f8dec1211e601025,74,34,7,7,31.07905405405405,43,12
f8e179b0eb3f7293,69,40,2,3,12.265458937198067,39,13
f8e44475ceed7241,73,37,7,8,33.857077625570774,57,9
f8e888b7ed6ae0a4,53,29,3,5,11.522012578616351,34,10
f8e99406bf88cc78,63,32,5,5,27.903174603174605,61,1
f8ea95438688ef53,54,28,7,9,28.83487654320988,12,8
f8ebf3fbc07c4f5f,61,30,4,6,17.041256830601093,49,0
f8f0b52fb23219e3,50,31,8,9,19.09933333333333,27,6
f8f50b2836d61f10,60,28,5,4,17.044444444444444,39,12
f8f5ca4ecbca7af6,58,29,2,4,19.340804597701148,55,0
f8f73b2ca46a5054,56,31,3,2,32.77440476190476,47,0
f8f90b96c8521546,73,34,6,7,25.2648401826484,61,4
f8faa6e498bd1540,83,36,9,11,14.10863453815261,33,16
f8fb764a59e6810f,55,29,7,8,14.805151515151517,25,10
f8fb9e53ac691184,71,34,7,7,12.461267605633802,35,8
f8fc9476cfb49dba,65,40,4,4,11.119743589743589,39,12
f8fcf4d54f9cbc30,60,32,8,10,28.325277777777774,32,5
f900af206ae76bf6,66,42,6,5,24.160858585858584,46,11
f90176b46479ca26,52,25,6,6,12.477564102564104,17,11
f903654b496078e4,57,28,7,8,24.99298245614035,21,7
f90396f799fcf137,63,34,2,3,23.87089947089947,58,1
f90688fcb9c2f109,56,29,11,11,18.28333333333333,21,5
f909280c43657847,68,36,5,6,31.39583333333333,65,4
f909d5c19c11edba,64,42,4,3,22.41302083333333,31,10
f90b8e964440c540,56,23,4,4,23.476488095238096,22,2
f90f5b9641cb9368,83,41,7,7,25.42429718875502,71,12
f910b99a12f45ab8,51,30,4,3,23.455882352941178,36,2
f9126ff769dc8b14,66,35,5,6,17.843434343434346,52,3
f912f0f9945a9e9b,57,33,4,3,16.523391812865498,19,2
f917dd97c6d177fd,72,31,6,7,16.194675925925925,44,0
f918fb0dc4c87b22,64,34,3,4,24.360416666666666,60,1
f91a7c9f0f3897ef,57,33,5,5,17.062280701754386,35,10
f91ae14c2dbb8fb6,52,20,6,9,11.416987179487178,13,11
f91bfa73f332deb7,66,34,2,5,22.315656565656564,47,11
f91c9da4ba6a6ae7,78,42,4,8,24.736324786324783,38,14
f922a35e161b30d5,69,40,3,6,14.08574879227053,66,6
f9234799a16ec443,56,33,2,7,16.820833333333333,42,2
f923867564a96dbc,63,32,5,5,19.63571428571429,56,4
f923ea87bbc1d983,60,34,2,2,20.35083333333333,55,0
f928a781e73c8df4,62,35,3,3,14.593010752688173,34,0
f929beeba0eb484e,62,34,5,4,16.394354838709678,59,0
f929dc9f9de5af2d,60,21,2,2,14.883888888888889,10,8
f92feeb85bd43d08,52,23,5,8,17.510897435897434,16,2
f936d46287128490,66,33,5,5,12.844444444444443,50,2
f937aea6e7b33725,77,38,6,6,24.35194805194805,50,13
f93aa6f54c0662d3,64,32,2,3,35.04739583333333,62,0
f93c17138f38e70e,52,27,4,4,26.90320512820513,41,7
f93c3a55c38a5d29,106,40,7,7,16.43506289308176,61,14
f93e9f6442c8f869,73,38,6,3,20.80799086757991,63,4
f93fa55f8479a25f,52,30,5,6,21.418910256410257,35,3
f9403bc7e9b237de,50,31,6,6,16.83,32,3
f94294ccc09b425e,57,33,6,5,17.78684210526316,44,2
f9433e383ac89faa,60,32,6,4,26.12972222222222,47,6
f943cdad7fb3d000,61,31,3,6,24.716939890710385,53,3
f94420681f6f6191,90,42,5,6,27.38351851851852,73,16
f944e3a44ab22f36,50,26,3,3,32.31066666666666,33,6
f94726f1025b59af,60,32,3,2,18.98361111111111,38,0
f947ad8928f8100d,72,38,4,4,25.859259259259257,68,5
f947c297515836f5,50,22,4,4,13.010333333333334,24,12
f952108c84544fc6,69,30,12,9,17.39830917874396,23,15
f9525ec1748c993f,72,39,4,7,21.267592592592592,33,11
f9527c312950e51c,51,29,12,12,24.56307189542484,18,7
f953f1497730224f,71,36,6,7,33.53145539906104,56,5
f95431172eed48f3,54,28,4,4,17.784259259259258,52,0
f959fc666734b975,54,31,3,4,35.94166666666666,51,0
f95f70fdc3ff9782,60,32,6,5,17.25777777777778,44,6
f9637ba814fa9700,60,34,6,4,18.979166666666668,52,6
f963f6419f0b7947,57,34,8,5,30.095029239766085,5,9
f966f0a7b913273c,76,40,6,6,18.5890350877193,60,10
f96997acc7727b5b,61,38,4,5,14.031967213114754,27,11
f96ab248909250e3,69,33,9,6,28.113526570048307,27,10
f96fccd0d55293b4,57,35,6,5,20.226900584795324,11,8
f9719cfd89f16188,56,32,4,3,22.18809523809524,33,10
f978f664c7a92228,101,39,5,6,23.06072607260726,61,16
f980c335e6dcab3b,58,30,8,6,23.78649425287356,43,3
f982f3670342a708,53,23,4,5,26.55220125786164,5,8
f98327d2009a7558,64,36,5,5,15.815364583333333,33,5
f986ce9ff250a914,53,28,5,5,19.373584905660376,25,7
f988ace4c4ef2a03,62,34,7,6,22.98924731182796,28,5
f98a2171aa2e54fb,59,35,5,5,36.07175141242937,53,5
f98ffb00421ef566,50,22,11,11,19.193666666666665,15,16
f9911e1c040573aa,55,29,3,5,16.502424242424244,38,11
f9929a8e9b4789e4,65,32,7,7,27.613333333333337,54,3
f992dfc46720fbca,61,35,2,2,18.66830601092896,17,13
f9994f796589a021,59,34,6,5,31.36610169491525,53,1
f999c5c173650902,81,42,3,4,25.02201646090535,41,12
f99b1a589076c1c7,54,27,3,3,12.820987654320987,24,4
f99db95540e2296c,80,40,3,3,19.3375,41,10
f9a2a8d1f34de8ab,69,36,5,5,26.19396135265701,62,3
f9a2d03d29e18ded,51,33,8,5,25.26993464052288,39,0
f9a3a4b5e57f4259,72,37,2,3,33.714814814814815,34,10
f9a4e9e28c143100,54,33,4,7,17.55432098765432,34,2
f9a555fcfb460eb8,68,34,4,4,15.532843137254902,35,0
f9a7176680be0d82,52,31,5,5,16.143589743589743,7,9
f9a792ef08dfb810,56,34,4,6,33.022619047619045,55,0
f9a92d0674463493,84,33,9,8,13.717261904761903,33,10
f9a92d1520e1e082,67,32,5,6,34.41442786069651,61,2
f9a9d90531185f2e,66,33,7,5,18.104292929292928,47,0
f9ac0d551e079ff1,96,43,9,9,31.415972222222223,69,15
f9ae6d292b53bb76,63,31,6,6,25.81851851851852,35,10
f9b09f1b337c110a,59,31,5,4,26.92994350282485,28,0
f9b11a1094815eab,73,36,4,3,16.615068493150687,25,10
f9b221a261da7336,58,28,5,4,19.486494252873563,40,2
f9b232d210883aee,88,41,8,10,30.3844696969697,46,13
f9b4725f0eee4992,54,27,5,5,20.555864197530862,8,8
f9b4b7d265f12c64,64,32,5,7,21.970572916666665,52,1
f9b6cab224200e4f,65,24,6,6,24.264358974358974,12,11
f9b83eb1826e16ca,51,30,8,8,13.614379084967322,39,1
f9b892c66c346204,55,33,4,6,22.870303030303027,43,2
f9b8da99e2dcbc84,68,36,4,4,12.750980392156864,42,3
f9bb75ec3808b034,60,30,3,5,27.51138888888889,56,0
f9bd538d17adf329,51,36,7,7,28.18856209150327,37,7
f9bfaef8a7ebdcdd,70,41,5,5,20.805476190476192,55,14
f9c184897c0e4d3e,69,34,6,4,25.13478260869565,50,1
f9c53ec670fd191c,63,38,2,3,33.13597883597883,43,10
f9c569cd79f3e36a,65,33,4,2,19.385897435897437,58,0
f9ca43a930cd7f00,74,40,6,6,33.41666666666667,41,8
f9cb1a585bc0529b,55,33,8,10,22.644848484848485,10,8
f9cb1fbf3ac07275,50,25,8,6,22.52766666666667,22,4
f9cca0b2c1bb5268,70,36,5,5,21.51428571428572,58,5
f9d12a3e535af0db,76,39,9,7,27.439692982456137,40,13
f9d1596913d8ad5f,50,27,5,4,33.285,19,0
f9d18c2d1f656c64,72,37,3,2,24.453472222222224,52,6
f9d5520531f223e1,67,37,8,9,19.82636815920398,61,6
f9d6f2ec893434c8,64,32,3,3,23.50520833333333,61,0
f9d89151206266ea,65,33,2,4,16.061282051282053,7,10
f9deb8bc8457ee03,72,43,9,9,20.405092592592595,53,13
f9df46047e46eb93,74,37,3,5,34.26779279279279,52,4
f9e21afd4c433f6f,61,31,4,6,24.46666666666667,51,4
f9e4a1c07994cb81,74,39,6,4,16.210135135135136,28,9
f9ea8b17711001ea,58,28,5,7,20.85862068965517,21,2
f9eca876db9c5efd,55,34,3,7,16.847272727272728,39,8
f9f0c80f508eff9b,63,39,5,9,22.64312169312169,11,10
f9f0d8bb3579cf8a,53,22,9,10,17.920754716981133,17,16
f9f0dedc626ff527,79,39,4,5,14.601476793248946,76,8
f9f218c2b22647ab,67,33,3,3,13.670149253731344,36,8
f9f2b088e4de073b,51,30,4,4,31.355228758169936,41,6
f9f4a2cf654bfa64,56,30,3,3,20.71607142857143,28,8
f9f74b38441956f4,64,40,2,4,21.1578125,29,12
f9fa5406bba61e2f,69,32,6,6,36.288164251207725,30,14
f9fbb87e14c7c7ce,70,35,5,5,20.97523809523809,56,5
f9fcf653e30c4bc8,58,30,4,6,18.948275862068964,32,12
f9fd16efa3765ee4,61,34,7,6,22.845081967213115,55,8
f9ff0f8a740996e5,71,35,7,9,22.96220657276995,65,3
fa02257339c32d04,56,32,4,5,16.94613095238095,53,5
fa04418259d18b53,67,34,4,9,21.371393034825868,58,1
fa055f38ea2e83f2,52,25,6,6,24.442307692307693,46,2
fa05e1cdc147b8b0,59,33,5,4,19.26045197740113,43,8
fa0abce06daf8887,53,31,7,5,21.844025157232704,20,4
fa0bb88aed19dd9c,51,25,3,4,31.05392156862745,45,2
fa0c9b9e4c790106,76,39,6,5,19.018640350877195,64,8
fa11ea1fd9212052,75,40,3,4,34.29,25,14
fa183a4942f76110,61,35,4,4,11.414754098360657,56,3
fa1a80814f929892,68,41,4,3,21.15367647058824,55,11
fa1ba8a2944850ed,52,29,4,3,20.708653846153844,37,8
fa226321782a283c,54,28,6,7,11.457716049382716,4,5
fa24c5b580706135,50,33,4,3,7.351666666666667,49,11
fa24dfd0807b2828,70,37,4,4,18.894761904761907,9,9
fa2709b1a984125a,60,29,12,11,24.725277777777777,32,5
fa28b15eb92e86b3,67,33,3,4,27.193532338308454,33,0
fa2a8e0cb3595e12,55,32,5,6,20.40727272727273,32,11
fa2c695aa27a2d64,63,35,11,8,22.996560846560847,38,8
fa2d9888aeb191a4,68,34,6,6,29.792892156862745,53,13
fa3209683a3303a3,58,29,3,3,15.77787356321839,28,4
fa328c3e4da6c320,77,38,7,8,18.433982683982684,36,8
fa355dbe6017e1b8,57,33,3,2,39.61461988304094,53,7
fa358842f572e7d6,65,34,9,9,25.03102564102564,25,14
fa35f01eab243a50,53,29,3,3,13.34937106918239,36,5
fa36dff981e63eb9,58,29,8,9,23.20804597701149,42,7
fa3a8934894bb96d,71,37,3,4,30.35117370892019,67,3
fa3c870a712a8b2e,72,39,4,3,25.522222222222226,67,14
fa3ce57dd62c6dcd,51,26,12,10,23.456535947712418,28,5
fa48f9071ef591a4,66,33,4,5,22.722222222222225,62,0
fa4ea9194ffd90dd,80,40,3,5,26.03875,6,15
fa508ef07803378f,56,24,7,8,20.23482142857143,12,11
fa514456b7d46aa6,58,30,6,7,29.15258620689655,54,1
fa57a77c821257b2,50,40,5,6,16.903666666666666,44,6
fa5caa1e5ad2919a,87,32,4,4,16.993295019157088,44,6
fa5d0978cd4712ed,56,30,9,6,20.097619047619048,38,4
fa5db9f96e40a840,75,36,8,9,25.706222222222223,61,6
fa5f8f02c5100d21,83,31,13,10,18.999397590361447,37,8
fa60b3e7f66d9124,64,32,4,5,17.149739583333332,44,0
fa637103ee47e9c3,67,35,4,8,19.71268656716418,63,13
fa6cd427636812ee,70,34,7,8,15.87547619047619,26,6
fa6e27a216fb606b,74,41,5,4,21.73761261261261,36,14
fa6f8314e069b39a,61,32,7,7,18.16912568306011,44,8
fa6fb676645433e9,64,38,6,5,17.0671875,51,10
fa72d847da0bba9d,62,31,4,4,29.71424731182796,32,1
fa736cd9a67eafd6,62,38,6,7,13.573387096774193,56,4
fa73dfed8219fb44,53,28,6,5,24.00974842767296,14,5
fa763e084eedf8c7,59,31,2,2,23.353389830508476,39,0
fa80171888f4423e,68,30,8,8,24.814460784313727,35,6
fa88c9481b8eb3ea,54,28,3,3,15.26388888888889,54,0
fa8b073a2f910e5d,84,42,8,5,33.56706349206349,41,15
fa90cae9fff6780a,57,33,5,6,20.421345029239767,49,10
fa9558eb3fdc03f4,51,35,4,5,10.955882352941176,42,1
fa95e719ab8c1e11,58,31,7,6,18.87844827586207,3,13
fa9739fd3fb66180,67,33,2,5,22.67860696517413,41,0
fa9a4827b1af3e49,77,39,4,4,12.99935064935065,67,13
fa9b66f02b1532ac,68,36,3,3,21.891911764705885,49,9
fa9eceff565dfbbb,57,31,4,5,19.271052631578947,21,14
fa9f9350cf65fce5,74,40,3,4,11.971171171171171,40,11
fa9ff8ba946c4500,52,30,7,9,18.69903846153846,39,8
faa04435482a5af1,50,25,2,2,25.582666666666668,26,0
faa0b702039e2978,57,33,5,5,30.837426900584795,40,5
faa242f3473dddfb,65,37,5,7,24.24358974358974,36,11
faa34759c8b72ea6,83,42,3,4,16.979518072289157,62,16
faac254828421f09,57,32,4,4,14.22456140350877,25,5
faac61ac62753ba1,82,40,5,7,23.26768292682927,65,8
faad215026d3f5be,60,33,2,3,42.26166666666666,48,0
fab23997df3f7e65,63,33,2,2,31.81851851851852,57,0
fab23f3fa02f6b20,62,38,6,6,34.34892473118279,28,10
fab34cba09226c6e,94,46,9,9,18.054787234042557,75,17
fab350adde654ce9,67,34,3,5,18.553731343283584,60,1
fab3d038ff3f9a1f,62,32,5,5,29.551075268817204,57,0
fab5b1a8568a350f,55,30,3,2,25.39818181818182,35,0
fab73e3cca89c8fb,72,31,3,5,29.618287037037035,36,0
fac301fa0fe69d11,78,39,6,5,19.35448717948718,65,13
fac60fb82a053c48,94,44,12,10,24.699113475177302,20,12
fac6c55eeacf0787,64,32,3,3,25.21692708333333,30,2
fac82bbe25494aa6,65,35,3,3,15.852307692307694,43,0
fac839cfe69a40ea,52,25,4,6,22.52435897435897,29,8
face507eb93acc64,66,32,6,8,38.68762626262626,28,5
faced10cdce5ccd1,55,26,6,5,21.29878787878788,10,5
fad032d56866e141,69,35,3,5,24.028743961352657,59,2
fad28c20aa1a8898,64,37,7,7,18.887760416666666,46,14
fad786575a449f24,50,23,7,7,14.750666666666666,25,12
fadbe4c3a9e38663,66,36,3,2,24.12550505050505,59,1
faddf33ae1eecbc8,51,28,4,5,16.65424836601307,20,10
fade073b5d509501,65,32,3,3,37.89,32,2
fae735bdfe43d0de,55,41,3,5,20.76363636363636,3,10
faeb60c0659b0e56,61,36,5,5,21.494535519125684,32,10
faec1420e45f7be2,61,30,4,4,20.77868852459016,16,14
faef325a1ded465a,58,33,3,3,12.665229885057473,54,2
faef816d1ca9a543,66,33,4,4,27.508838383838384,59,8
faf4db147fce912a,57,35,5,4,21.376315789473686,11,11
faf50373d53bb278,57,29,7,8,21.711111111111112,17,8
fafb02c3fa10876b,58,33,5,6,27.54597701149425,48,0
fafd517a9fafd7a0,72,35,5,4,24.35601851851852,59,17
fafde427dbfacdf4,64,34,4,4,19.2859375,10,12
faff0f504ec1a7b9,52,26,4,4,28.994871794871795,30,7
faff52537a1223d9,60,31,5,6,34.662777777777784,54,3
fafff6dfaeec766a,61,30,4,5,30.242622950819676,49,0
fb001c115bf24627,64,33,6,6,30.236197916666665,35,6
fb004bd92296c7d5,58,28,6,6,16.504310344827587,29,16
fb0234e3402017aa,53,21,4,5,16.78647798742138,4,1
fb0472de618e6cfb,71,37,2,3,36.640845070422536,36,13
fb064c4b51dfdcf3,69,34,7,8,14.76256038647343,31,13
fb06df1e7d911dec,67,34,3,4,23.05049751243781,9,12
fb079051947bc343,64,33,5,6,29.073697916666667,57,4
fb0b690a50656ea3,65,44,2,3,23.34051282051282,14,9
fb0c10864e66968f,60,33,2,2,12.879444444444443,29,2
fb0e7a126bad4c67,79,41,3,3,31.968776371308017,78,13
fb0f132876b1da69,50,25,2,3,10.759333333333334,25,8
fb0fb2f9ec8fe10f,68,35,8,8,27.29485294117647,46,7
fb10a0f1e9c21754,60,28,10,9,26.52805555555556,22,6
fb168bd4d73a182f,64,34,6,5,25.715364583333333,62,11
fb16e6ed08f34edb,52,29,3,4,14.809935897435896,17,2
fb177280c0c3eea6,65,36,7,5,27.156666666666663,50,2
fb17fa64566219cb,52,28,7,7,29.75769230769231,30,10
fb18938a8bffa926,65,33,4,6,12.53974358974359,62,1
fb1a5137bc4659b5,60,39,3,4,20.3225,50,8
fb1d03e91684c9a4,64,35,5,6,24.9515625,36,4
fb1d40ae4fb7490c,58,30,4,4,25.153448275862072,39,2
fb1fd9a122537127,72,36,5,4,18.04629629629629,63,6
fb20798551d79c88,51,29,7,9,19.159803921568628,20,4
fb2115802b9d2992,54,29,2,3,25.227777777777774,30,0
fb216215b3d90cf4,52,27,4,4,13.72852564102564,30,11
fb219059c8990537,65,28,7,6,22.42692307692308,36,4
fb22ea65a73f4619,50,26,2,2,16.391333333333332,47,0
fb2617bab52fbbc0,55,32,4,6,14.13242424242424,29,11
fb2719a2b1b0431f,52,27,4,4,36.93878205128205,35,0
fb293f67673a9a37,67,34,2,2,33.11915422885572,44,6
fb29aecc7f75f3c3,67,34,5,4,31.753731343283583,64,0
fb2a97cfc0a70e9a,98,33,10,11,16.425680272108846,55,7
fb2b0e57821cca34,72,36,4,6,20.38310185185185,72,12
fb2d34517f64ffb8,50,28,3,3,14.3,23,1
fb2e5b10edfc59ca,65,33,14,10,15.962564102564102,41,12
fb2f5d296dd10733,80,42,5,5,22.945416666666667,37,16
fb30e5c6457a9812,65,33,5,4,17.527948717948718,51,9
fb311cfd83107d34,54,30,5,3,23.011728395061727,49,9
